#{"t_start": 1773677719.898279, "env_id": "None"}
r,l,t
-0.516247,7,419.307369--0.484113,7,419.315083--0.544242,7,419.326329-0-0.607989,7,419.34137-0.-0.530048,7,419.35083-0.-0.543027,7,419.3673-0.5-0.530764,7,419.3824-0.5-0.581098,7,419.3976-0.5-0.578456,7,419.4093-0.-0.566832,7,419.4170-0.5-0.463087,7,419.425-0.4-0.635512,7,419.4348-0.6-0.568484,7,419.4436-0.5-0.574804,7,419.4534-0.6-0.574341,7,419.4614-0.5-0.597047,7,419.4725-0.5-0.566186,7,419.4878-0.5-0.624609,7,419.4972-0.5-0.646378,7,419.5086-0.4-0.667496,7,419.523-0.53-0.558206,7,419.538-0.56-0.483723,7,419.555-0.62-0.631604,7,419.571-0.69-0.602867,7,419.587-0.50-0.608514,7,419.602-0.5-0.586204,7,419.6170-0.6-0.569301,7,419.627-0.57-0.577163,7,419.63-0.645-0.539464,7,419.64-0.589-0.585255,7,419.6-0.5263-0.594946,7,419.6-0.576-0.583387,7,419.-0.5093-0.496015,7,419.6-0.5300-0.472259,7,419.6-0.5111-0.639162,7,419.7-0.5380-0.538617,7,419.7-0.5003-0.496788,7,419.7-0.5738-0.659436,7,419.7-0.5086-0.59382,7,419.77-0.563-0.511431,7,419.78-0.602-0.59943,7,419.7-0.4310-0.621896,7,419.-0.54442-0.655397,7,419.-0.49707-0.532034,7,419.-0.55700-0.553066,7,419.-0.62500-0.599137,7,419.-0.49297-0.698251,7,419.-0.5927-0.581628,7,419.8-0.5653-0.573163,7,419.8-0.94-0.534416,7,419.915-0.50-0.588963,7,419.930-0.50-0.587621,7,419.941-0.59-0.540238,7,419.9-0.4681-0.486035,7,419.9-0.5926-0.589927,7,419.9-0.5264-0.67702,7,419.9-0.4693-0.633135,7,419.9-0.588-0.651674,7,419.99-0.550-0.695157,7,420.00-0.499-0.549468,7,420.01-0.512-0.513999,7,420.03-0.651-0.505676,7,420.04-0.551-0.511301,7,420.05-0.478-0.465986,7,420.07-0.68-0.681406,7,420.080-0.58-0.565699,7,420.092-0.5-0.517145,7,420.1094-0.-0.533196,7,420.12579-0.-0.501256,7,420.14112-0.-0.474356,7,420.15610-0.-0.535957,7,420.1708-0.6-0.609731,7,420.1785-0.5-0.451735,7,420.1864-0.6-0.553094,7,420.2015-0.5-0.57171,7,420.2164-0.6-0.618715,7,420.2265-0.-0.579144,7,420.23492-0.-0.530945,7,420.25102-0.-0.488969,7,420.26654-1.-0.591909,7,420.28169-0.-0.477679,7,420.29181-0.-0.518334,7,420.29943-0.-0.550931,7,420.30841-0.-0.63052,7,420.317518-0-0.580791,7,420.32915--0.568675,7,420.34086--0.493219,7,420.356345--0.543111,7,420.371639--0.473661,7,420.386596-0-0.566609,7,420.39492-0.-0.561079,7,420.40271-0.-0.563846,7,420.41099-0.-0.586496,7,420.41893-0.-0.574479,7,420.42812-0.-0.529858,7,420.43886-0.-0.469843,7,420.44661-0.-0.594931,7,420.46024-0.-0.555554,7,420.4754-0.-0.516959,7,420.4908-0.5-0.581941,7,420.5058-0.4-0.581715,7,420.5208-0.5-0.584156,7,420.5384-0.5-0.721471,7,420.550-0.54-0.65475,7,420.565-0.55-0.606247,7,420.581-0.55-0.469509,7,420.59-0.462-0.468354,7,420.61-0.541-0.455929,7,420.62-0.576-0.611576,7,420.64-0.559-0.671642,7,420.66-0.535-0.531079,7,420.6-0.6351-0.568491,7,420.6-0.5281-0.482296,7,420.7-0.4695-0.538627,7,420.7-0.6090-0.655078,7,420.7-0.5183-0.534014,7,420.7-0.608-0.744127,7,420.74-0.584-0.620725,7,420.75-0.538-0.489458,7,420.76-0.551-0.657445,7,420.77-0.567-0.572172,7,420.7-0.5789-0.676034,7,420.8-0.5212-0.744794,7,420.8-0.5453-0.578368,7,420.8-0.5485-0.625272,7,420.-0.61729-0.494957,7,420.-0.63131-0.584761,7,420.-0.52148-0.579728,7,420.-0.50162-0.496242,7,420.-0.52782-0.506772,7,420.-0.54328-0.516235,7,420.-0.5656-0.494613,7,420.9-0.606-0.467756,7,420.95-0.607-0.492923,7,420.9-0.4694-0.481649,7,420.9-0.5090-0.579995,7,420.-0.47470-0.512678,7,420.-0.64704-0.536124,7,420.-0.4685-0.57813,7,421.01-0.531-0.61487,7,421.026-0.54-0.616306,7,421.034-0.56-0.54372,7,421.0441-0.5-0.642349,7,421.0559-0.5-0.57393,7,421.0715--0.608386,7,421.086942-0-0.491971,7,421.102042-0-0.547161,7,421.116972-0-0.451366,7,421.128135-0-0.70755,7,421.138837--0.498302,7,421.154262--0.668594,7,421.169329--0.523666,7,421.17792
-0.540843,7,421.186245--0.547129,7,421.194489--0.501727,7,421.202451--0.460042,7,421.217499--0.570582,7,421.232657--0.621732,7,421.243263--0.635856,7,421.252409--0.534801,7,421.263151--0.465495,7,421.27251
-0.685378,7,421.28748
-0.595094,7,421.302361
-0.640688,7,421.317273
-0.538284,7,421.332383
-0.528255,7,421.345311
-0.667537,7,421.35744
-0.526966,7,421.372258
-0.74877,7,421.380358
-0.574743,7,421.390772
-0.574004,7,421.405725
-0.644275,7,421.42028
-0.586618,7,421.429535
-0.627112,7,421.441673
-0.577371,7,421.45577
-0.506064,7,421.463724
-0.453201,7,421.477878--0.449165,7,421.49308
-0.516133,7,421.508063--0.520984,7,421.522962--0.490088,7,421.537843-0-0.674176,7,421.55433--0.564192,7,421.562234--0.538019,7,421.573562--0.565366,7,421.58899
-0.490978,7,421.604136
-0.701879,7,421.619246
-0.569617,7,421.634168
-0.515274,7,421.649073--0.520607,7,421.663922--0.602747,7,421.675512--0.490211,7,421.683734--0.533045,7,421.700274-0-0.535969,7,421.710931-0-0.543268,7,421.720329-0-0.637286,7,421.728603-0-0.604852,7,421.737851-0-0.707086,7,421.753454-0-0.542167,7,421.77062-0.-0.570449,7,421.78678-0.-0.679347,7,421.80283-0-0.576855,7,421.818245-0-0.614628,7,421.833534-0-0.45186,7,421.84471-0.-0.615089,7,421.85574-0-0.684036,7,421.871248-0-0.706235,7,421.87978-0-0.50799,7,421.891112--0.690889,7,421.89958-0.-0.619863,7,421.91500-0.-0.532149,7,421.93131-0.-0.563162,7,421.9472-0.5-0.610423,7,421.9590-0.5-0.521142,7,421.9675-0.6-0.527513,7,421.977-0.57-0.512576,7,421.987-0.54-0.574312,7,421.99-0.565-0.512891,7,422.00-0.556-0.541454,7,422.0-0.6605-0.570806,7,422.0-0.5333-0.454336,7,422.0-0.6175-0.58226,7,422.06-0.530-0.724312,7,422.07-0.489-0.727573,7,422.08-0.59-0.67919,7,422.1033-0.4-0.63858,7,422.1208-0.5-0.564273,7,422.1292-0.5-0.590982,7,422.1427-0.-0.530989,7,422.15918-0.-0.52331,7,422.175505-0-0.547622,7,422.191303-0-0.994568,7,422.206898-0-0.450473,7,422.222663-0-0.583381,7,422.230663-0-0.681308,7,422.24255-0-0.562673,7,422.2585
-0.663307,7,422.274327
-0.50169,7,422.287766
-0.532925,7,422.295758
-0.55278,7,422.305009
-0.600448,7,422.322693
-0.554183,7,422.33077
-0.481724,7,422.344436
-0.523273,7,422.360106
-0.487115,7,422.375981
-0.4614,7,422.391921
-0.677708,7,431.122787
-1.006182,7,431.132456
-0.568889,7,431.146813
-0.553242,7,431.167356
-0.442311,7,431.184122
-0.545513,7,431.200577
-0.515129,7,431.216141
-0.527276,7,431.231903
-0.491542,7,431.247935
-0.655988,7,431.261812
-0.63934,7,431.273139
-0.482601,7,431.289011
-0.523975,7,431.304367
-0.637685,7,431.319544
-0.51032,7,431.329448
-0.6074,7,431.338936
-0.600158,7,431.348968
-0.580963,7,431.358565
-0.626708,7,431.367977
-0.511044,7,431.378599
-0.458821,7,431.391156
-0.462265,7,431.406648
-0.637216,7,431.421701
-0.616215,7,431.436752
-0.554098,7,431.452622
-0.551049,7,431.467559
-0.506747,7,431.480278
-0.711662,7,431.491658
-0.560975,7,431.499623
-0.490351,7,431.515209
-0.573814,7,431.527637
-0.445233,7,431.538141
-0.582951,7,431.553277
-0.477451,7,431.568412
-0.526743,7,431.583281
-0.475894,7,431.59819
-0.508863,7,431.614259
-0.57691,7,431.628774
-0.505503,7,431.643808
-0.522867,7,431.658579
-0.94107,7,431.674639
-0.575228,7,431.688732
-0.478653,7,431.698068
-0.516674,7,431.707486
-0.639765,7,431.718902
-0.507285,7,431.734652
-0.459722,7,431.750506
-0.64761,7,431.761901
-0.641641,7,431.773866
-0.601228,7,431.781946
-0.567886,7,431.790603
-0.613481,7,431.798589
-0.525375,7,431.81473
-0.627521,7,431.98276
-0.498185,7,431.999222
-0.639365,7,432.014878
-0.521325,7,432.030556
-0.511676,7,432.042147
-0.480082,7,432.054043
-0.525171,7,432.070123
-0.619673,7,432.086266
-0.60052,7,432.100872
-0.469549,7,432.111244
-0.658655,7,432.121263
-0.480293,7,432.136398
-0.715168,7,432.151359
-0.501137,7,432.169122
-0.656092,7,432.178453
-0.513021,7,432.192166
-0.51973,7,432.207316
-0.550693,7,432.22271
-0.561815,7,432.237682
-0.484899,7,432.252961
-0.562768,7,432.267033
-0.571876,7,432.278652
-0.599144,7,432.293294
-0.544192,7,432.308417
-0.604581,7,432.323379
-0.49221,7,432.338375
-0.546748,7,432.353235
-0.583316,7,432.37695
-0.637196,7,432.393251
-0.531426,7,432.406726
-0.53736,7,432.414859
-0.52741,7,432.424022
-0.500285,7,432.431983
-0.525807,7,432.445096
-0.495041,7,432.457568
-0.61072,7,432.46554
-0.679017,7,432.479044
-0.473713,7,432.492104
-0.645212,7,432.500145
-0.521049,7,432.515806
-0.48451,7,432.531941
-0.55545,7,432.546067
-0.529374,7,432.557115
-0.557276,7,432.567039
-0.538931,7,432.582148
-0.591864,7,432.59779
-0.586379,7,432.616645
-0.627453,7,432.634
-0.579458,7,432.649643
-0.617274,7,432.665446
-0.529867,7,432.680923
-0.58596,7,432.696445
-0.559845,7,432.711963
-0.612289,7,432.725567
-0.489238,7,432.734655
-0.504442,7,432.751505
-0.522517,7,432.767133
-0.605081,7,432.782084
-0.546114,7,432.79234
-0.578219,7,432.802044
-0.516766,7,432.812425
-0.581151,7,432.821108
-0.622902,7,432.830488
-0.619337,7,432.845905
-0.581414,7,432.862198
-0.559597,7,432.877545
-0.59737,7,432.889777
-0.577065,7,432.89793
-0.63032,7,432.907192
-0.559004,7,432.916585
-0.46504,7,432.924948
-0.580548,7,432.932885
-0.549325,7,432.944008
-0.593202,7,432.955514
-0.644857,7,432.971494
-0.652043,7,432.986604
-0.663574,7,433.001679
-0.644199,7,433.016706
-0.65306,7,433.031622
-0.5194,7,433.046541
-0.516935,7,433.067206
-0.51905,7,433.085082
-0.543215,7,433.102983
-0.512613,7,433.122056
-0.490102,7,433.138167
-0.619406,7,433.149096
-0.569578,7,433.165419
-0.471015,7,433.185097
-0.524063,7,433.204006
-0.59813,7,433.223294
-0.506285,7,433.242455
-0.571647,7,433.256105
-0.547277,7,433.264952
-0.570987,7,433.281591
-0.736233,7,433.298582
-0.500525,7,433.315627
-0.592983,7,433.333625
-0.525505,7,433.349905
-0.498927,7,433.368688
-0.668554,7,433.382231
-0.515754,7,433.396878
-0.515508,7,433.409554
-0.609235,7,433.41831
-0.588743,7,433.435273
-0.727118,7,433.451622
-0.59578,7,433.467855
-0.451441,7,433.48594
-0.590202,7,433.502895
-0.608156,7,433.512747
-0.66466,7,433.523415
-0.529133,7,433.538164
-0.661512,7,433.546431
-0.683343,7,433.558156
-0.617756,7,433.574251
-0.540683,7,433.587969
-0.505279,7,433.597557
-0.59724,7,433.615413
-0.59902,7,433.633921
-0.519899,7,433.648242
-0.596948,7,433.662839
-0.629891,7,433.675974
-0.442118,7,433.689997
-0.519521,7,433.698189
-0.617057,7,433.713552
-0.6542,7,433.730991
-0.484602,7,433.746785
-0.600188,7,433.762383
-0.620465,7,433.774133
-0.535887,7,433.782127
-0.531335,7,433.791175
-0.540492,7,433.800551
-0.594199,7,433.810009
-0.447293,7,433.82233
-0.496531,7,433.830342
-0.481137,7,433.842948
-0.568677,7,433.852381
-0.647475,7,433.868135
-0.557675,7,433.883603
-0.514654,7,433.899088
-0.571537,7,433.914597
-0.528342,7,433.930028
-0.561167,7,433.942618
-0.625519,7,433.952846
-0.552177,7,433.968481
-0.581945,7,433.978516
-0.574039,7,433.989442
-0.471121,7,434.003957
-0.657141,7,434.011959
-0.560425,7,434.020148
-0.480485,7,434.029571
-0.570165,7,434.04181
-0.442339,7,434.0572
-0.578339,7,434.06667
-0.466526,7,434.081929
-0.620818,7,434.097309
-0.48023,7,434.11306
-0.542971,7,434.128095
-0.673808,7,434.143245
-0.49269,7,434.154377
-0.546758,7,434.163512
-0.496141,7,434.174688
-0.524425,7,434.18489
-0.640794,7,434.20073
-0.487566,7,434.215725
-0.641813,7,434.230711
-0.493772,7,434.242025
-0.657247,7,434.251432
-0.562399,7,434.261236
-0.540849,7,434.273306
-0.595771,7,434.281354
-0.595077,7,434.295708
-0.706484,7,434.310791
-0.566544,7,434.325888
-0.491506,7,434.33911
-0.579942,7,434.347187
-0.51118,7,434.356144
-0.588992,7,434.365652
-0.488197,7,434.379974
-0.490104,7,434.392684
-0.488018,7,434.404585
-0.635736,7,434.420183
-0.572404,7,434.435489
-0.542093,7,434.450447
-0.640744,7,434.465402
-0.589969,7,434.480838
-0.635146,7,434.494541
-0.535277,7,434.507689
-0.474407,7,434.522942
-0.657146,7,434.538009
-0.659768,7,434.553301
-0.492276,7,434.569176
-0.502547,7,434.584289
-0.505429,7,434.599267
-0.554416,7,434.61138
-0.738802,7,434.62428
-0.553943,7,434.639506
-0.532391,7,434.654733
-0.588086,7,434.668386
-0.493283,7,434.677791
-0.563404,7,434.688615
-0.489088,7,434.703718
-0.60908,7,434.720006
-0.616825,7,434.72783
-0.490043,7,434.739828
-0.475262,7,434.754984
-0.734037,7,434.76993
-0.610856,7,434.784779
-0.633835,7,434.7996
-0.627243,7,434.809693
-0.550984,7,434.817466
-0.636582,7,434.826548
-0.544527,7,434.837523
-0.596982,7,434.847048
-0.475329,7,434.862332
-0.580693,7,434.877551
-0.561104,7,434.891542
-0.475999,7,434.904474
-0.596354,7,434.912436
-0.486169,7,434.921162
-0.571098,7,434.930644
-0.683904,7,434.940124
-0.63304,7,434.949707
-0.517634,7,434.966707
-0.534492,7,434.982726
-0.587113,7,434.997745
-0.645142,7,435.012167
-0.592031,7,435.0239
-0.469423,7,435.031772
-0.584184,7,435.04088
-0.632896,7,435.050384
-0.492606,7,435.058657
-0.48639,7,435.069357
-0.598445,7,435.07758
-0.507638,7,435.088964
-0.474481,7,435.104094
-0.565577,7,435.112316
-0.58956,7,435.121901
-0.545911,7,435.137339
-0.617236,7,435.153208
-0.593786,7,435.168301
-0.60266,7,443.818014
-0.493741,7,443.835596
-0.576376,7,443.851457
-0.489009,7,443.863091
-0.549924,7,443.875353
-0.588342,7,443.890428
-0.595012,7,443.905462
-0.563516,7,443.919028
-0.576268,7,443.926882
-0.48153,7,443.935158
-1.001006,7,443.944681
-0.47909,7,443.957214
-0.5009,7,443.96808
-0.473942,7,443.983944
-0.480103,7,443.999122
-0.611421,7,444.014159
-0.588165,7,444.029895
-0.546053,7,444.044734
-0.675132,7,444.059588
-0.637109,7,444.07405
-0.529263,7,444.082772
-0.604307,7,444.09865
-0.53459,7,444.114155
-0.537725,7,444.12944
-0.598766,7,444.144479
-0.570875,7,444.159412
-0.604429,7,444.171872
-0.614979,7,444.181044
-0.50716,7,444.197197
-0.665649,7,444.213168
-0.57937,7,444.228253
-0.538255,7,444.243481
-0.445916,7,444.258609
-0.572772,7,444.27359
-0.571524,7,444.288424
-0.56556,7,444.303739
-0.556844,7,444.311464
-0.500064,7,444.322851
-0.569702,7,444.330734
-0.574563,7,444.341684
-0.579448,7,444.356562
-0.641392,7,444.372204
-0.579021,7,444.386368
-0.471734,7,444.395723
-0.495059,7,444.41096
-0.559936,7,444.427547
-0.506954,7,444.442862
-0.541464,7,444.457835
-0.456697,7,444.472762
-0.557081,7,444.486276
-0.565319,7,444.495401
-0.52575,7,444.504568
-0.537409,7,444.513599
-0.560361,7,444.528897
-0.542608,7,444.544924
-0.621439,7,444.559962
-0.553021,7,444.575171
-0.521978,7,444.587442
-0.674666,7,444.596636
-0.637382,7,444.608847
-0.501491,7,444.624769
-0.648323,7,444.632508
-0.555778,7,444.648235
-0.524376,7,444.663898
-0.573127,7,444.67891
-0.631694,7,444.693956
-0.55716,7,444.706136
-0.505017,7,444.71391
-0.656252,7,444.725201
-0.540206,7,444.739281
-0.51793,7,444.747042
-0.588475,7,444.760803
-0.567413,7,444.776174
-0.490803,7,444.79115
-0.604155,7,444.806142
-0.507762,7,444.821175
-0.602219,7,444.836079
-0.563346,7,444.843887
-1.699724,7,444.856296
-0.49723,7,444.867285
-0.510541,7,444.883226
-0.535814,7,444.894507
-0.635206,7,444.906247
-0.568699,7,444.921457
-0.510705,7,444.936319
-0.482489,7,444.94411
-0.638641,7,444.952382
-0.540034,7,444.961838
-0.539261,7,444.972785
-0.548363,7,444.980908
-0.550869,7,444.996814
-0.519309,7,445.012151
-0.564048,7,445.027081
-0.536959,7,445.04206
-0.636704,7,445.055128
-0.55242,7,445.064286
-0.536354,7,445.074814
-0.486299,7,445.08275
-1.058663,7,445.098658
-0.550434,7,445.11374
-0.504923,7,445.128906
-0.623567,7,445.144016
-0.541586,7,445.156682
-0.531758,7,445.166264
-0.615049,7,445.177817
-0.659408,7,445.190082
-0.551217,7,445.205334
-0.667234,7,445.220431
-0.538887,7,445.235412
-0.476262,7,445.243743
-0.591509,7,445.252198
-0.504536,7,445.267369
-0.504632,7,445.281016
-0.578716,7,445.29604
-0.60399,7,445.342012
-0.546305,7,445.35771
-0.561616,7,445.373523
-0.535642,7,445.388524
-0.541549,7,445.396905
-0.655501,7,445.40765
-0.681084,7,445.415826
-0.564421,7,445.428019
-0.605792,7,445.436948
-0.524104,7,445.446743
-0.485061,7,445.459622
-0.556144,7,445.469131
-0.528352,7,445.477808
-0.563867,7,445.487511
-0.627826,7,445.50625
-0.552021,7,445.523371
-0.566431,7,445.5391
-0.499984,7,445.554683
-0.520367,7,445.570726
-0.679187,7,445.587007
-0.597222,7,445.602603
-0.50159,7,445.620164
-0.588185,7,445.628212
-0.567248,7,445.640119
-0.580486,7,445.648154
-0.495109,7,445.660831
-0.628486,7,445.676622
-0.491846,7,445.692144
-0.557899,7,445.705445
-0.512701,7,445.714717
-0.543503,7,445.726786
-0.461494,7,445.744855
-0.476042,7,445.761327
-0.619746,7,445.773212
-0.607618,7,445.781197
-0.585549,7,445.792995
-0.525585,7,445.80711
-0.50749,7,445.822164
-0.547363,7,445.837207
-0.627215,7,445.852826
-0.451203,7,445.860615
-0.63368,7,445.871795
-0.543841,7,445.886975
-0.650138,7,445.901853
-0.607782,7,445.916822
-0.510898,7,445.932211
-0.579181,7,445.947154
-0.56539,7,445.965021
-0.555396,7,445.980874
-0.594423,7,445.995846
-0.652946,7,446.010279
-0.496229,7,446.022596
-0.607464,7,446.030331
-0.587081,7,446.03907
-0.592206,7,446.048233
-0.576628,7,446.05731
-0.560519,7,446.067483
-0.58289,7,446.076758
-0.611853,7,446.089519
-0.580244,7,446.104916
-0.523972,7,446.120009
-0.580267,7,446.134932
-0.65815,7,446.149922
-0.593733,7,446.164818
-0.660545,7,446.181726
-0.55848,7,446.194143
-0.480764,7,446.204461
-0.608565,7,446.219357
-0.658673,7,446.234414
-0.533913,7,446.249774
-0.6529,7,446.264425
-0.578257,7,446.282223
-0.526969,7,446.297925
-0.952541,7,446.312232
-0.472638,7,446.327188
-0.585007,7,446.339473
-0.514472,7,446.347175
-1.021267,7,446.354865
-0.502786,7,446.362548
-0.507768,7,446.372651
-0.530297,7,446.389636
-0.644129,7,446.397409
-0.69373,7,446.411767
-0.457423,7,446.427127
-0.464067,7,446.442259
-0.610443,7,446.453279
-0.947162,7,446.46122
-0.667369,7,446.470131
-0.620453,7,446.47812
-0.484316,7,446.486826
-0.589602,7,446.496187
-0.47396,7,446.508552
-0.458261,7,446.521163
-0.490478,7,446.536392
-0.521229,7,446.551394
-0.553834,7,446.566331
-0.521711,7,446.575964
-0.57254,7,446.583917
-0.68011,7,446.593388
-0.553511,7,446.603072
-0.579789,7,446.612618
-0.537065,7,446.625145
-0.603063,7,446.638053
-0.634834,7,446.65365
-0.506836,7,446.66886
-0.734855,7,446.683793
-0.465107,7,446.698658
-0.624656,7,446.709081
-0.529064,7,446.717084
-0.554557,7,446.725106
-0.599207,7,446.736111
-0.626,7,446.744292
-0.503555,7,446.757999
-0.483426,7,446.773398
-0.618408,7,446.788527
-0.539863,7,446.803143
-0.955768,7,446.811256
-0.62175,7,446.819258
-0.598634,7,446.827215
-0.545497,7,446.835432
-0.507614,7,446.8434
-0.999225,7,446.855087
-0.575149,7,446.865229
-0.497738,7,446.881588
-0.478341,7,446.896591
-0.475167,7,446.911591
-0.534107,7,446.926541
-0.573797,7,446.941465
-0.511634,7,446.95642
-0.60508,7,446.969943
-0.569204,7,446.985809
-0.568309,7,447.001206
-0.635561,7,447.011395
-0.574134,7,447.023029
-0.58909,7,447.037262
-0.575118,7,447.045265
-0.582493,7,447.053638
-0.564658,7,447.063071
-0.655074,7,447.072679
-0.482203,7,447.081855
-0.534703,7,447.097684
-0.562063,7,447.113929
-0.593321,7,447.128917
-0.521603,7,447.143872
-0.545062,7,447.156073
-0.474742,7,447.163813
-0.546466,7,447.171726
-0.604708,7,447.179695
-0.571355,7,447.187905
-0.581874,7,447.19591
-0.607346,7,447.210018
-0.665256,7,447.226047
-0.512377,7,447.241165
-0.635471,7,447.256113
-0.519646,7,447.271094
-0.578818,7,447.285971
-0.535513,7,447.297449
-0.546802,7,447.308735
-0.56369,7,447.316469
-0.638518,7,447.327964
-0.742138,7,447.339238
-0.543091,7,447.353564
-0.469804,7,447.361678
-0.548855,7,447.37193
-0.629625,7,447.386617
-0.641747,7,447.394641
-0.466486,7,447.402894
-0.60326,7,447.412371
-0.618109,7,447.424085
-0.484033,7,447.432065
-0.47985,7,447.447484
-0.560577,7,447.462526
-0.512942,7,447.477674
-0.586293,7,447.489652
-0.543987,7,447.497708
-0.615437,7,447.505952
-0.6013,7,447.513905
-0.531442,7,447.525928
-0.581692,7,456.039617
-0.58192,7,456.055585
-0.536641,7,456.071325
-0.439651,7,456.08616
-0.457523,7,456.094269
-0.664003,7,456.102692
-0.5389,7,456.112076
-0.519456,7,456.126988
-0.451181,7,456.143632
-0.529622,7,456.159684
-0.638059,7,456.175042
-0.557978,7,456.190007
-0.511321,7,456.204983
-0.50459,7,456.219895
-0.647784,7,456.236018
-0.480773,7,456.245199
-0.598449,7,456.260175
-0.548419,7,456.275198
-0.535221,7,456.288825
-0.680327,7,456.296991
-0.504066,7,456.309387
-0.475326,7,456.32429
-0.534183,7,456.34218
-0.491254,7,456.357712
-0.529646,7,456.37343
-0.560105,7,456.388481
-0.612436,7,456.396689
-0.605005,7,456.408133
-0.662226,7,456.422975
-0.616447,7,456.437837
-0.545563,7,456.453632
-0.483657,7,456.461401
-0.465761,7,456.473669
-0.562158,7,456.489001
-0.503286,7,456.504004
-0.601008,7,456.518929
-0.461534,7,456.533721
-0.49614,7,456.548575
-0.506427,7,456.5634
-0.628393,7,456.580203
-0.603616,7,456.595026
-0.49954,7,456.610291
-0.575533,7,456.625124
-0.488932,7,456.636952
-0.547965,7,456.64443
-0.647239,7,456.653182
-0.530797,7,456.661252
-0.583584,7,456.669584
-0.551444,7,456.67867
-0.670835,7,456.690089
-0.572145,7,456.697987
-0.510921,7,456.713692
-0.632485,7,456.728914
-0.510344,7,456.743781
-0.652441,7,456.759042
-0.522016,7,456.774137
-0.610008,7,456.78988
-0.572913,7,456.797595
-0.575647,7,456.813372
-0.564185,7,456.828495
-0.54761,7,456.843429
-0.614452,7,456.858388
-0.570899,7,456.873207
-0.444756,7,456.885902
-0.559946,7,456.895044
-0.474918,7,456.905292
-0.594666,7,456.913011
-0.502031,7,456.929309
-0.656328,7,456.944577
-0.624698,7,456.959503
-0.525071,7,456.974443
-0.621732,7,456.989272
-0.629796,7,457.004745
-0.521462,7,457.013896
-0.595231,7,457.028852
-0.584047,7,457.043837
-0.547894,7,457.058906
-0.496417,7,457.073775
-0.547544,7,457.08869
-0.479284,7,457.10429
-0.62518,7,457.112037
-0.516306,7,457.124751
-0.671375,7,457.13975
-0.592518,7,457.154549
-0.608762,7,457.169446
-0.617815,7,457.18427
-0.556164,7,457.199099
-0.489798,7,457.213806
-0.998048,7,457.22538
-0.644315,7,457.234654
-0.529862,7,457.25066
-0.624433,7,457.26049
-0.949656,7,457.270882
-0.549601,7,457.286043
-0.492495,7,457.300894
-0.484545,7,457.315965
-0.444554,7,457.331247
-0.611211,7,457.349196
-0.582115,7,457.365214
-0.554879,7,457.380727
-0.562513,7,457.390929
-0.565224,7,457.398643
-0.531716,7,457.413379
-0.446489,7,457.428185
-0.513385,7,457.442999
-0.508434,7,457.455851
-0.55487,7,457.465641
-0.615959,7,457.481778
-0.539953,7,457.492596
-0.635983,7,457.502164
-0.472097,7,457.517318
-0.600982,7,457.532301
-0.563643,7,457.547237
-0.525483,7,457.56424
-0.658607,7,457.576681
-0.691691,7,457.584471
-0.607084,7,457.593124
-0.591519,7,457.601033
-0.576906,7,457.61628
-0.55113,7,457.624861
-0.552386,7,457.632659
-0.518061,7,457.642063
-0.631756,7,457.654922
-0.594163,7,457.671319
-0.510044,7,457.686138
-0.544906,7,457.695302
-0.625063,7,457.706816
-0.571918,7,457.720396
-0.532263,7,457.728133
-0.495655,7,457.736989
-0.567629,7,457.744723
-0.649442,7,457.753244
-0.532135,7,457.762589
-0.532211,7,457.774295
-0.550299,7,457.783517
-0.593176,7,457.799454
-0.58937,7,457.814391
-0.637504,7,457.829307
-0.510733,7,457.840647
-0.497048,7,457.850062
-0.44415,7,457.860265
-0.613964,7,457.869708
-0.454451,7,457.879101
-0.641434,7,457.890985
-0.541434,7,457.89949
-0.566748,7,457.915493
-0.5261,7,457.930495
-0.506001,7,457.945431
-0.464612,7,457.956452
